name	lat	lng	class	flowinfo	url
"USGS 11046360 CRISTIANITOS C AB SAN MATEO C NR SAN CLEMENTE CA"	33.42641717	-117.57032420	0	"Discharge: 0.00 cfs;Stage: 3.95 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11046360
"USGS 11493500 WILLIAMSON RIVER NEAR KLAMATH AGENCY, OR"	42.74013528	-121.83446180	3	"Discharge: 105 cfs;Stage: 3.70 ft;Date: 2013-04-08 20:30:00;Percentile: 8.58 %;Class: Much below normal;% normal(median): 26.18%;% normal(mean): 23.72%;"	http://waterdata.usgs.gov/or/nwis/uv?site_no=11493500
"USGS 11162500 PESCADERO C NR PESCADERO CA"	37.26077707	-122.32886020	4	"Discharge: 10 cfs;Stage: 1.20 ft;Date: 2013-04-08 20:00:00;Percentile: 22.55 %;Class: Below normal;% normal(median): 40.82%;% normal(mean): 16.84%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11162500
"USGS 11468092 BIG R BLW TWO LOG CR NR COMPTCHE CA"	39.31822680	-123.61473420	0	"Stage: 5.40 ft;Date: 2007-10-01 23:45:00;Class: Not-ranked;Status: Dis;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11468092
"USGS 11164500 SAN FRANCISQUITO C A STANFORD UNIVERSITY CA"	37.42327257	-122.18940950	5	"Discharge: 5.3 cfs;Stage: 0.58 ft;Date: 2013-04-08 20:00:00;Percentile: 44.45 %;Class: Normal;% normal(median): 86.89%;% normal(mean): 14.73%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11164500
"USGS 11012500 CAMPO C NR CAMPO CA"	32.59117200	-116.52557200	0	"Discharge: 0.19 cfs;Stage: 1.21 ft;Date: 2013-04-08 18:00:00;Class: Not-ranked;% normal(median): 38.00%;% normal(mean): 2.92%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11012500
"USGS 11044250 RAINBOW C NR FALLBROOK CA"	33.40753006	-117.20086700	0	"Discharge: 0.39 cfs;Stage: 4.32 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 21.67%;% normal(mean): 16.39%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11044250
"USGS 11062400 FONTANA WATER CO SURFACE DIV NR FONTANA CA"	34.20306344	-117.44949360	0	"Discharge: 0.00 cfs;Stage: -1.13 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11062400
"USGS 11467002 RUSSIAN R A JOHNSONS BEACH A GUERNEVILLE CA"	38.49935758	-122.99833250	0	"Stage: 5.62 ft;Date (stage): 2013-04-08 09:15:00;Flood stage: 32 ft;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11467002
"USGS 10255550 NEW R NR WESTMORLAND CA"	33.10476565	-115.66443820	3	"Discharge: 595 cfs;Stage: 4.67 ft;Date: 2013-04-08 20:45:00;Percentile: 5.22 %;Class: Much below normal;% normal(median): 82.18%;% normal(mean): 81.33%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10255550
"USGS 11014550 LOWER OTAY LAKE NR CHULA VISTA CA"	32.60922340	-116.92863440	0	"Stage: 474.41 ft;Date (stage): 2013-04-08 20:45:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11014550
"USGS 11027000 GUEJITO C NR SAN PASQUAL CA"	33.11587430	-116.95308410	0	"Discharge: 0.07 cfs;Stage: 0.11 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 10.94%;% normal(mean): 1.79%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11027000
"USGS 11336580 MORRISON C NR SACRAMENTO CA"	38.49851847	-121.45273170	0	"Discharge: 9.5 cfs;Stage: 0.51 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): 140.74%;% normal(mean): 57.23%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11336580
"USGS 11313315 OLD RIVER NEAR BYRON CA"	37.89103627	-121.57022830	0	"Stage: 4.59 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11313315
"USGS 11172955 ALAMEDA C BL DIV DAM NR SUNOL CA"	37.49861110	-121.77944440	0	"Discharge: 1.7 cfs;Stage: 4.31 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11172955
"USGS 11021300 PADRE BARONA C NR LAKESIDE CA"	32.94138889	-116.85722220	0	"Stage: 8.44 ft;Date (stage): 2008-09-18 10:00:00;Class: Not-ranked;Status: Rat;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11021300
"USGS 11465500 MARK WEST C NR WINDSOR CA"	38.50935499	-122.76971090	0	"Stage: 123.05 ft;Date: 2008-04-30 23:45:00;Class: Not-ranked;Status: Dis;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11465500
"USGS 11254000 SAN JOAQUIN R NR MENDOTA CA"	36.81050460	-120.37822560	0	"Discharge: 132 cfs;Stage: 2.93 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 43.00%;% normal(mean): 9.47%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11254000
"USGS 11176900 ARROYO DE LA LAGUNA A VERONA CA"	37.62659915	-121.88301260	5	"Discharge: 38 cfs;Stage: 1.36 ft;Date: 2013-04-08 20:30:00;Percentile: 65.75 %;Class: Normal;% normal(median): 155.10%;% normal(mean): 58.07%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11176900
"USGS 11453000 YOLO BYPASS NR WOODLAND CA"	38.67768170	-121.64412660	0	"Stage: 11.47 ft;Date (stage): 2013-04-08 20:45:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11453000
"USGS 11313460 SAN JOAQUIN R A PRISONERS PT NR TERMINOUS CA"	38.05944444	-121.55722220	0	"Discharge: 58700 cfs;Stage: 21.12 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11313460
"USGS 11147500 SALINAS R A PASO ROBLES CA"	35.62858130	-120.68433730	4	"Discharge: 1.2 cfs;Stage: 10.73 ft;Date: 2013-04-08 20:30:00;Flood stage: 29 ft;Percentile: 11.99 %;Class: Below normal;% normal(median): 2.09%;% normal(mean): 0.64%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11147500
"USGS 11045300 FALLBROOK C NR FALLBROOK CA"	33.34697584	-117.31781520	0	"Discharge: 0.22 cfs;Stage: 0.38 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 36.07%;% normal(mean): 18.03%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11045300
"USGS 11465240 DRY C BLW LAMBERT BR NR GEYSERVILLE CA"	38.65324355	-122.92721910	0	"Discharge: 186 cfs;Stage: 8.63 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11465240
"USGS 11336680 S MOKELUMNE R A NEW HOPE BR NR WALNUT GROVE CA"	38.22555556	-121.49111100	0	"Discharge: 1170 cfs;Stage: 4.13 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11336680
"USGS 09527594 COACHELLA CANAL NEAR NILAND, CA"	33.09059610	-115.45026270	0	"Discharge: 462 cfs;Stage: 14.39 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): 96.25%;% normal(mean): 96.25%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=09527594
"USGS 11102300 RIO HONDO BL WHITTIER NARROWS DAM CA"	34.01667880	-118.08840180	0	"Stage: 1.41 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11102300
"USGS 11073300 SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA"	34.01862319	-117.73061180	0	"Discharge: 0.70 cfs;Stage: 1.12 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): 162.79%;% normal(mean): 66.04%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11073300
"USGS 11467000 RUSSIAN R NR GUERNEVILLE CA"	38.50852336	-122.92777370	4	"Discharge: 680 cfs;Stage: 4.05 ft;Date: 2013-04-08 20:15:00;Percentile: 21.31 %;Class: Below normal;% normal(median): 50.00%;% normal(mean): 27.44%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11467000
"USGS 11390000 BUTTE C NR CHICO CA"	39.72599524	-121.70886430	5	"Discharge: 487 cfs;Stage: 2.19 ft;Date: 2013-04-08 20:00:00;Percentile: 36.20 %;Class: Normal;% normal(median): 81.99%;% normal(mean): 65.06%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11390000
"USGS 11111500 SESPE CREEK NEAR WHEELER SPRINGS CA"	34.57776570	-119.25789020	3	"Discharge: 1.2 cfs;Stage: 1.60 ft;Date: 2013-04-08 20:30:00;Percentile: 6.92 %;Class: Much below normal;% normal(median): 19.35%;% normal(mean): 4.16%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11111500
"USGS 11458000 NAPA R NR NAPA CA"	38.36824570	-122.30330850	4	"Discharge: 31 cfs;Stage: 3.82 ft;Date: 2013-04-08 20:00:00;Flood stage: 25 ft;Percentile: 15.45 %;Class: Below normal;% normal(median): 31.31%;% normal(mean): 15.35%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11458000
"USGS 11062800 FONTANA WATER CO SPILL CH FROM AFTERBAY NR FONTANA"	34.15556500	-117.39560250	0	"Discharge: 1.2 cfs;Stage: 1.19 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 121.21%;% normal(mean): 15.69%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11062800
"USGS 11312968 OLD R NR DELTA MENDOTA CANAL CA"	37.81048298	-121.54244880	0	"Discharge: 1320 cfs;Stage: 4.78 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11312968
"USGS 11166000 MATADERO C A PALO ALTO CA"	37.42160620	-122.13551930	5	"Discharge: 0.17 cfs;Stage: 2.28 ft;Date: 2013-04-08 21:00:00;Percentile: 30.00 %;Class: Normal;% normal(median): 16.19%;% normal(mean): 8.17%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11166000
"USGS 10259300 WHITEWATER R A INDIO CA"	33.73724340	-116.23611800	0	"Discharge: 0.00 cfs;Stage: 6.93 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10259300
"USGS 11287500 DON PEDRO RES NR LA GRANGE CA"	37.70159780	-120.42213920	0	"Stage: 778.54 ft;Date (stage): 2013-04-08 20:30:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11287500
"USGS 11074000 SANTA ANA R BL PRADO DAM CA"	33.88334875	-117.64532960	5	"Discharge: 116 cfs;Stage: 2.49 ft;Date: 2013-04-08 20:45:00;Percentile: 29.62 %;Class: Normal;% normal(median): 58.59%;% normal(mean): 40.99%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11074000
"USGS 11048553 SAND CYN C A IRVINE CA"	33.65724307	-117.82755530	0	"Discharge: 0.24 cfs;Stage: 4.11 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 53.33%;% normal(mean): 44.44%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11048553
"USGS 373025122065901 SAN FRANCISCO BAY A OLD DUMBARTON BR NR NEWARK CA"	37.50694444	-122.11638890	0	"Stage: 2.35 ft;Date (stage): 2013-04-08 22:00:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=373025122065901
"USGS 11458433 SONOMA CREEK A KENWOOD CA"	38.41880040	-122.56276060	0	"Discharge: 3.0 cfs;Stage: 4.06 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): 13.04%;% normal(mean): 17.65%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11458433
"USGS 11313433 DUTCH SLOUGH BL JERSEY ISLAND RD A JERSEY ISLAND"	38.01353260	-121.66773100	0	"Discharge: 7800 cfs;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11313433
"USGS 11313452 OLD R A FRANKS TRACT NR TERMINOUS CA"	38.07111110	-121.57888890	0	"Stage: 5.38 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11313452
"USGS 11462500 RUSSIAN R NR HOPLAND CA"	39.02656314	-123.13055880	5	"Discharge: 292 cfs;Stage: 1.32 ft;Date: 2013-04-08 21:00:00;Flood stage: 21 ft;Percentile: 27.30 %;Class: Normal;% normal(median): 58.99%;% normal(mean): 38.33%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11462500
"USGS 11224000 MF SAN JOAQUIN R NR MAMMOTH LAKES CA"	37.63194444	-119.08638890	0	"Stage: 4.07 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;Status: Ssn;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11224000
"USGS 11136800 CUYAMA R BL BUCKHORN CYN NR SANTA MARIA CA"	35.02192130	-120.22848680	2	"Discharge: 0.00 cfs;Stage: 6.58 ft;Date: 2013-04-08 20:30:00;Percentile: 3.44 %;Class: Much below normal;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11136800
"USGS 11455165 MINER SLOUGH A HWY 84 BRIDGE"	38.29166667	-121.63083330	0	"Discharge: 3290 cfs;Stage: 4.05 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11455165
"USGS 11162620 PILARCITOS C BL STONE DAM NR HILLSBOROUGH CA"	37.52466087	-122.39941770	0	"Discharge: 1.7 cfs;Stage: 5.01 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 97.14%;% normal(mean): 27.78%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11162620
"USGS 11370700 ANDERSON-COTTONWOOD ID CN AT SHARON AVE REDDING CA"	40.56876198	-122.38139700	0	"Date: 2013-04-08 20:45:00;Class: Not-ranked;Status: Ssn;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11370700
"USGS 11179100 ALAMEDA C NR FREMONT CA"	37.56660245	-122.00162780	0	"Discharge: 57 cfs;Stage: 4.79 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11179100
"USGS 11075800 SANTIAGO C A MODJESKA CA"	33.70890848	-117.63560500	0	"Stage: 7.80 ft;Date (stage): 2013-04-08 21:00:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11075800
"USGS 11109800 PIRU CREEK BELOW SANTA FELICIA DAM CA"	34.46027230	-118.75203610	5	"Discharge: 7.8 cfs;Stage: 1.59 ft;Date: 2013-04-08 20:15:00;Percentile: 60.16 %;Class: Normal;% normal(median): 136.84%;% normal(mean): 18.95%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11109800
"USGS 11520500 KLAMATH R NR SEIAD VALLEY CA"	41.85373790	-123.23227330	5	"Discharge: 4020 cfs;Stage: 5.09 ft;Date: 2013-04-08 21:00:00;Flood stage: 15 ft;Percentile: 34.80 %;Class: Normal;% normal(median): 77.01%;% normal(mean): 67.51%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11520500
"USGS 11277500 LK ELEANOR NR HETCH HETCHY CA"	37.97408790	-119.88101300	0	"Stage: 4657.48 ft;Date (stage): 2013-04-08 20:45:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11277500
"USGS 11274000 SAN JOAQUIN R NR NEWMAN CA"	37.35049280	-120.97715000	5	"Discharge: 630 cfs;Stage: 49.28 ft;Date: 2013-04-08 20:45:00;Flood stage: 69.4 ft;Percentile: 34.36 %;Class: Normal;% normal(median): 54.31%;% normal(mean): 17.41%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11274000
"USGS 11154700 CLEAR C NR IDRIA CA"	36.36079387	-120.76073150	0	"Discharge: 0.94 cfs;Stage: 1.02 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 17.57%;% normal(mean): 10.90%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11154700
"USGS 11121900 GIBRALTAR DAM DIV WEIR A GIBRALTAR DAM CA"	34.52416130	-119.68708000	5	"Discharge: 6.2 cfs;Stage: 1.47 ft;Date: 2013-04-08 20:45:00;Percentile: 48.88 %;Class: Normal;% normal(median): 95.38%;% normal(mean): 91.45%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11121900
"USGS 11015000 SWEETWATER R NR DESCANSO CA"	32.83477370	-116.62307470	4	"Discharge: 1.0 cfs;Stage: 4.46 ft;Date: 2013-04-08 20:45:00;Percentile: 20.92 %;Class: Below normal;% normal(median): 12.50%;% normal(mean): 3.73%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11015000
"USGS 10259050 PALM CYN WASH NR CATHEDRAL CITY CA"	33.79724196	-116.48195800	0	"Stage: 2.53 ft;Date (stage): 2013-04-08 20:45:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10259050
"USGS 11451100 NF CACHE C A HOUGH SPRING NR CLEARLAKE OAKS CA"	39.16544580	-122.61998620	4	"Discharge: 32 cfs;Stage: 3.13 ft;Date: 2013-04-08 20:00:00;Percentile: 14.94 %;Class: Below normal;% normal(median): 40.00%;% normal(mean): 23.83%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11451100
"USGS 11022100 SAN VICENTE RES NR LAKESIDE CA"	32.91338116	-116.92808300	0	"Stage: 594.66 ft;Date (stage): 2013-04-08 20:45:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11022100
"USGS 11463980 RUSSIAN R A DIGGER BEND NR HEALDSBURG CA"	38.63296530	-122.85554940	0	"Discharge: 390 cfs;Stage: 8.32 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 131.53%;% normal(mean): 131.98%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11463980
"USGS 11176400 ARROYO VALLE BL LANG CYN NR LIVERMORE CA"	37.56132196	-121.68383890	4	"Discharge: 2.8 cfs;Stage: 0.89 ft;Date: 2013-04-08 20:45:00;Percentile: 15.31 %;Class: Below normal;% normal(median): 23.33%;% normal(mean): 7.45%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11176400
"USGS 11313200 GRANT LINE CN A TRACY RD BRIDGE CA"	37.82076056	-121.45133590	0	"Discharge: 4160 cfs;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11313200
"USGS 10251330 AMARGOSA RV ABV CHINA RANCH WASH NR TECOPA, CA"	35.79021765	-116.20618870	0	"Discharge: 1.4 cfs;Stage: 24.42 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10251330
"USGS 11479560 EEL R A FERNBRIDGE CA"	40.61568520	-124.20283300	0	"Stage: 2.99 ft;Date (stage): 2013-04-08 20:15:00;Flood stage: 20 ft;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11479560
"USGS 10263000 MOJAVE R A AFTON CA"	35.03720565	-116.38418870	0	"Stage: 2.47 ft;Date (stage): 2013-04-08 21:00:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10263000
"USGS 11161000 SAN LORENZO R A SANTA CRUZ CA"	36.99078320	-122.03190760	4	"Discharge: 39 cfs;Stage: 6.31 ft;Date: 2013-04-08 21:00:00;Percentile: 19.09 %;Class: Below normal;% normal(median): 49.68%;% normal(mean): 22.87%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11161000
"USGS 11141280 LOPEZ C NR ARROYO GRANDE CA"	35.23553035	-120.47238570	2	"Discharge: 2.2 cfs;Stage: 7.11 ft;Date: 2013-04-08 20:30:00;Percentile: 2.27 %;Class: Much below normal;% normal(median): 33.85%;% normal(mean): 15.64%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11141280
"USGS 11060400 WARM C NR SAN BERNARDINO CA"	34.07834596	-117.30032090	5	"Discharge: 2.1 cfs;Stage: 1.16 ft;Date: 2013-04-08 20:15:00;Percentile: 40.45 %;Class: Normal;% normal(median): 65.62%;% normal(mean): 22.58%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11060400
"USGS 11025500 SANTA YSABEL C NR RAMONA CA"	33.10698660	-116.86613700	2	"Discharge: 0.00 cfs;Stage: 2.22 ft;Date: 2013-04-08 20:45:00;Percentile: 1.25 %;Class: Much below normal;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11025500
"USGS 11525655 TRINITY R BL LIMEKILN GULCH NR DOUGLAS CITY CA"	40.67264530	-122.92058050	0	"Discharge: 397 cfs;Stage: 5.00 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 83.76%;% normal(mean): 56.71%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11525655
"USGS 11509250 ADY CANAL NEAR STATE LINE ROAD, NEAR WORDEN, OR"	42.00416667	-121.82583330	0	"Discharge: -0.11 cfs;Date: 2013-04-08 20:20:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/or/nwis/uv?site_no=11509250
"USGS 11481200 LITTLE R NR TRINIDAD CA"	41.00984790	-124.08145550	6	"Discharge: 356 cfs;Stage: 3.33 ft;Date: 2013-04-08 20:30:00;Percentile: 87.87 %;Class: Above normal;% normal(median): 416.37%;% normal(mean): 215.38%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11481200
"USGS 11451000 CACHE C NR LOWER LAKE CA"	38.92406480	-122.56581470	5	"Discharge: 16 cfs;Stage: 2.40 ft;Date: 2013-04-08 20:30:00;Percentile: 42.86 %;Class: Normal;% normal(median): 55.17%;% normal(mean): 2.40%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11451000
"USGS 11336790 LITTLE POTATO SLOUGH A TERMINOUS CA"	38.09638889	-121.49611100	0	"Discharge: 5020 cfs;Stage: 17.86 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11336790
"USGS 11311300 TURNER CUT NR HOLT CA"	37.99250000	-121.45388890	0	"Discharge: 1930 cfs;Stage: 8.50 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11311300
"USGS 11264500 MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA"	37.73131496	-119.55905140	6	"Discharge: 498 cfs;Stage: 3.52 ft;Date: 2013-04-08 20:30:00;Percentile: 75.74 %;Class: Above normal;% normal(median): 148.21%;% normal(mean): 125.68%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11264500
"USGS 11466065 BRUSH C A SANTA ROSA CA"	38.45491127	-122.68026370	0	"Class: Not-ranked;Status: Dis;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11466065
"USGS 11129800 ZACA C NR BUELLTON CA"	34.64859614	-120.18431720	0	"Discharge: 0.00 cfs;Stage: 1.75 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11129800
"USGS 11092450 LOS ANGELES R A SEPULVEDA DAM CA"	34.16167247	-118.46674900	6	"Discharge: 74 cfs;Stage: 0.82 ft;Date: 2013-04-08 21:00:00;Percentile: 84.36 %;Class: Above normal;% normal(median): 616.67%;% normal(mean): 139.46%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11092450
"USGS 11133000 SANTA YNEZ R A NARROWS NR LOMPOC CA"	34.63609474	-120.42460600	3	"Discharge: 1.2 cfs;Stage: 2.13 ft;Date: 2013-04-08 20:30:00;Flood stage: 15 ft;Percentile: 9.92 %;Class: Much below normal;% normal(median): 4.53%;% normal(mean): 0.53%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11133000
"USGS 11527000 TRINITY R NR BURNT RANCH CA"	40.78874980	-123.44004010	5	"Discharge: 2080 cfs;Stage: 5.88 ft;Date: 2013-04-08 20:45:00;Percentile: 40.00 %;Class: Normal;% normal(median): 90.43%;% normal(mean): 64.87%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11527000
"USGS 11463900 MAACAMA C NR KELLOGG CA"	38.64101980	-122.76387920	0	"Discharge: 22 cfs;Stage: 5.21 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 52.38%;% normal(mean): 26.73%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11463900
"USGS 11459500 NOVATO C A NOVATO CA"	38.10769775	-122.57998150	2	"Discharge: 0.42 cfs;Stage: 3.00 ft;Date: 2013-04-08 20:30:00;Percentile: 4.03 %;Class: Much below normal;% normal(median): 14.00%;% normal(mean): 3.70%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11459500
"USGS 11460400 LAGUNITAS C A SAMUEL P TAYLOR STATE PARK CA"	38.02686730	-122.73637700	0	"Discharge: 17 cfs;Stage: 1.82 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): 94.44%;% normal(mean): 34.52%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11460400
"USGS 11465680 LAGUNA DE SANTA ROSA A STONY PT RD NR COTATI CA"	38.35213667	-122.74415510	0	"Discharge: 19 cfs;Stage: 75.35 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 296.88%;% normal(mean): 71.56%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11465680
"USGS 11495800 N FORK SPRAGUE RIVER AT POWER PLANT, NEAR BLY, OR"	42.50153908	-120.98804200	0	"Stage: 4.42 ft;Date (stage): 2012-10-11 14:00:00;Class: Not-ranked;"	http://waterdata.usgs.gov/or/nwis/uv?site_no=11495800
"USGS 11152500 SALINAS R NR SPRECKELS CA"	36.63107100	-121.67244600	5	"Discharge: 37 cfs;Stage: 2.79 ft;Date: 2013-04-08 20:00:00;Flood stage: 23 ft;Percentile: 49.02 %;Class: Normal;% normal(median): 87.06%;% normal(mean): 4.04%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11152500
