agency_cd	site_no	station_nm	site_tp_cd	lat_va	long_va	latitude	longitude	coord_meth_cd	coord_acy_cd	coord_datum_cd	dec_coord_datum_cd	district_cd	state_cd	county_cd	country_cd	land_net_ds	map_nm	map_scale_fc	alt_va	alt_meth_cd	alt_acy_va	alt_datum_cd	huc_cd	basin_cd	topo_cd	instruments_cd	construction_dt	inventory_dt	drain_area_va	contrib_drain_area_va	tz_cd	local_time_fg	reliability_cd	gw_file_cd	nat_aqfr_cd	aqfr_cd	aqfr_type_cd	well_depth_va	hole_depth_va	depth_src_cd	project_no
USGS	373521122033104	004S002W14D006M	GW	373521.3	1220331.6	37.58925	-122.0587778	D	1	NAD83	NAD83	06	06	001	US		Newark	  24000	 14.2	D	 .2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20020911	20021106			PST	Y	C	YY   Y	N100CACSTL		C	220	235	O	967759600
USGS	373521122033105	004S002W14D007M	GW	373521.2	1220331.4	37.5892222	-122.0587222	D	1	NAD83	NAD83	06	06	001	US		Newark	  24000	 14.1	D	 .2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20020913	20021106			PST	Y	C	YY   Y	N100CACSTL		C	110	120	O	967759600
USGS	373540122094301	SAN FRANCISCO BAY ST AC7 NR ALAMEDA C CA	ES	373540	1220943	37.59437867	-122.1630206	M	S	NAD27	NAD83	06	06	001	US		REDWOOD POINT	  24000	 0	M	  1	NGVD29			O	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19890906			PST	Y		NNNNNNNN							470647500
USGS	373543121595901	004S001W29C007M	GW	373343.7	1215959.6	37.56213889	-121.9998889	D	1	NAD83	NAD83	06	06	001	US		NILES, CA	  24000	 55.25	D	0.2	NGVD29			V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751030	20020506			PST	Y	C	YY   Y	N100CACSTL			61.4	63.5	A	967759600
USGS	373543122010101	004S001W07P004M	GW	373543.6	1220101.4	37.59544444	-122.0170556	D	1	NAD83	NAD83	06	06	001	US		NEWARK, CA	  24000	 66.4	D	0.2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19661107	20020311			PST	Y	C	YY   Y	N100CACSTL			476	476	A	967759600
USGS	373545121510201	004S001E10P003M	GW	373545	1215102	37.59576665	-121.8516227	M	S	NAD27	NAD83	06	06	001	US	NESESWS10T04SR01EM	LA COSTA	24000	 360.00	M	20	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780907				PST	Y	C	YYYYNYNN	N100CACSTL			328	340		98821
USGS	373545122015001	004S002W12K008M	GW	373545.6	1220151.4	37.596	-122.0309444	D	1	NAD83	NAD83	06	06	001	US		Newark	  24000	 53.1	D	 .2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20020904	20021105			PST	Y	C	YY   Y	N100CACSTL			510	677	O	967759600
USGS	373545122015002	004S002W12K009M	GW	373545.6	1220151.2	37.596	-122.0308889	D	1	NAD83	NAD83	06	06	001	US		Newark	  24000	 53.4	D	 .2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20020907	20021105			PST	Y	C	YY   Y	N100CACSTL		C	310	320	O	967759600
USGS	373545122015003	004S002W12K010M	GW	373545.6	1220151.0	37.596	-122.0308333	D	1	NAD83	NAD83	06	06	001	US		Newark	  24000	 53.4	D	 .2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20020910	20021105			PST	Y	C	YY   Y	N100CACSTL		C	240	250	O	967759600
USGS	373545122015004	004S002W12K011M	GW	373545.6	1220150.8	37.596	-122.0307778	D	1	NAD83	NAD83	06	06	001	US		Newark	  24000	 53.7	D	 .2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20020912	20021105			PST	Y	C	YY   Y	N100CACSTL		C	150	164	O	967759600
USGS	373548121510401	004S001E10P002M	GW	373548	1215104	37.59659996	-121.8521782	M	S	NAD27	NAD83	06	06	001	US	NESESWS10T04SR01EM	LA COSTA	24000	 355.00	M	20	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19740601				PST	Y	C	YYYYNYNN	N100CACSTL			100	100		98821
USGS	373549121511401	004S001E10P001M	GW	373549	1215114	37.59687775	-121.854956	M	S	NAD27	NAD83	06	06	001	US	NWSESWS10T04SR01EM	LA COSTA	24000	 350.00	M	20	NGVD29	18040003		C	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYNYNNNN	N100CACSTL			200	200		98821
USGS	373556121504901	004S001E10J001M	GW	373556	1215049	37.59882208	-121.8480114	M	S	NAD27	NAD83	06	06	001	US	NENWSES10T04SR01EM	LA COSTA	24000	 385.00	M	20	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL			80.0	80.0		98821
USGS	373601121503201	004S001E10H001M	GW	373601	1215032	37.60021088	-121.843289	M	S	NAD27	NAD83	06	06	001	US	SESENES10T04SR01EM	LA COSTA	24000	 410.00	M	20	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19100101				PST	Y	C	YYNYNYNN	N100CACSTL			80.0	80.0		98821
USGS	373601122042901	004S002W10E004M	GW	373600.5	1220429.4	37.60013889	-122.0748333	D	1	NAD83	NAD83	06	06	001	US		Newark	  24000	 14.5	D	 .2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20020427	20021104			PST	Y	C	YY   Y	N100CACSTL		C	440	450	O	967759600
USGS	373612121510001	004S001E10G002M	GW	373612	1215100	37.60326639	-121.851067	M	S	NAD27	NAD83	06	06	001	US	NWSWNES10T04NR01EM	LA COSTA	24000	 490.00	M	001	NGVD29	18050004		S	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL			180			98821
USGS	373614121501601	004S001E11E001M	GW	373614	1215016	37.6038218	-121.8388445	M	S	NAD27	NAD83	06	06	001	US	NESWNWS11T04SR01EM	LA COSTA	24000	 455.00	M	20	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL			25.0	25.0		98821
USGS	373615121505501	004S001E10G001M	GW	373615	1215055	37.60409969	-121.8496782	M	S	NAD27	NAD83	06	06	001	US	SWNWNES10T04SR01EM	LA COSTA	24000	 480.00	M	001	NGVD29	18050004		S	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL			70.0	70.0		98821
USGS	373618121511801	004S001E10D001M	GW	373618	1215118	37.60493304	-121.8560673	M	S	NAD27	NAD83	06	06	001	US	SENWNWS10T04SR01EM	LA COSTA	24000	 420.00	M	20	NGVD29	18050004		H	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	1974				PST	Y	C	YYNYNYNN	N100CACSTL						98821
USGS	373619121505501	004S001E10B001M	GW	373619	1215055	37.60521076	-121.8496782	M	S	NAD27	NAD83	06	06	001	US	SWNWNES10T04SR01EM	LA COSTA	24000	 490.00	M	10	NGVD29	18050004		H	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19750625				PST	Y	C	YYYYNYNN	N100CACSTL			200	200		98821
USGS	373620121505901	004S001E10C001M	GW	373620	1215059	37.60548854	-121.8507893	M	S	NAD27	NAD83	06	06	001	US	SWNWNES10T04SR01EM	LA COSTA	24000	 445.00	M	20	NGVD29	18050004		S	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19480101				PST	Y	C	YYNYNYNN	N100CACSTL			32.0	32.0		98821
USGS	373620122015901	004S002W12C001M	GW	373620.5	1220203.5	37.60569444	-122.0343056	D	1	NAD83	NAD83	06	06	001	US	NENWS 12T 04SR 02WM	NEWARK	  24000	 66.2	D	 .2	NGVD29	18050004		F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610305				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		512	512	A	470659600
USGS	373621121494701	004S001E11B001M	GW	373621	1214947	37.60576615	-121.8307886	M	S	NAD27	NAD83	06	06	001	US	SENWNES11T04SR01EM	LA COSTA	24000	 490.00	M	020	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNNNYNN	N100CACSTL						98821
USGS	373621121511401	004S001E10C003M	GW	373621	1215114	37.60576634	-121.854956	M	S	NAD27	NAD83	06	06	001	US	NWNENWS10T04SR01EM	LA COSTA	24000	 395.00	M	20	NGVD29	18050004		C	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL						98821
USGS	373625121511301	004S001E10C002M	GW	373625	1215113	37.6068774	-121.8546783	M	S	NAD27	NAD83	06	06	001	US	NWNENWS10T04SR01EM	LA COSTA	24000	 400.00	M	20	NGVD29	18050004		C	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL			13.3	13.3		98821
USGS	373628121510001	004S001E03Q002M	GW	373628	1215100	37.60771069	-121.851067	M	S	NAD27	NAD83	06	06	001	US	SWSWSES03T04SR01EM	LA COSTA	24000	 440.00	M	20	NGVD29	18050004		C	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	1900				PST	Y	C	YYNYNNNN	N100CACSTL			35.0	35.0		98821
USGS	373628121510201	004S001E03P002M	GW	373628	1215102	37.60771069	-121.8516227	M	S	NAD27	NAD83	06	06	001	US	SESESWS03T04SR01EM	LA COSTA	24000	 440.00	M	20	NGVD29	18050004		C	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	1900				PST	Y	C	YYNYNYNN	N100CACSTL			45.0	45.0		98821
USGS	373630121502701	004S001E02N001M	GW	373630	1215027	37.60826615	-121.8419	M	S	NAD27	NAD83	06	06	001	US	SWSWSWS02T04SR01EM	LA COSTA	24000	 480.00	M	20	NGVD29	18050004		S	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL			177	177		98821
USGS	373630121510101	004S001E03P003M	GW	373630	1215101	37.6082662	-121.8513449	M	S	NAD27	NAD83	06	06	001	US	SESESWS03T04SR01EM	LA COSTA	24000	 440.00	M	20	NGVD29	18050004		C	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL			45.0	45.0		98821
USGS	373630122010501	DRY C NR UNION CITY CA	ST	373630	1220105	37.6083333	-122.0180556	M	S	NAD83	NAD83	06	06	001	US		NEWARK	  24000	 110	M	 20	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									967759600
USGS	373632121510001	004S001E03Q003M	GW	373632	1215100	37.60882176	-121.851067	M	S	NAD27	NAD83	06	06	001	US	SWSWSES03T04SR01EM	LA COSTA	24000	 445.00	M	20	NGVD29	18050004		C	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL			70.0	70.0		98821
USGS	373636121510201	004S001E03P001M	GW	373636	1215102	37.60993284	-121.8516227	M	S	NAD27	NAD83	06	06	001	US	NESESWS03T04SR01EM	LA COSTA	24000	 480.00	M	20	NGVD29	18050004		S	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	1973				PST	Y	C	YYNYNYNN	N100CACSTL			152	152		98821
USGS	373636122045801	ALAMEDA C A HERSPERIAN BLVD A UNION CITY CA	ST	373636	1220458	37.6099338	-122.083852	M	S	NAD27	NAD83	06	06	001	US		NEWARK	  24000	 10	M	  5	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470600102
USGS	373638122045901	004S002W04R001M	GW	373638.1	1220459.8	37.6105833	-122.0832778	G	5	NAD83	NAD83	06	06	001	US		Newark	  24000	 9.8	D	 .2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		20020307			PST	Y	C	YY   Y	N100CACSTL			466	600	O	967759600
USGS	373640121495901	004S001E02K001M	GW	373640	1214959	37.61104378	-121.834122	M	S	NAD27	NAD83	06	06	001	US	NESESWS02T04SR01EM	LA COSTA	24000	 580.00	M	20	NGVD29	18050004		S	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL			335	335		98821
USGS	373640121505501	004S001E03Q001M	GW	373640	1215055	37.6110439	-121.8496781	M	S	NAD27	NAD83	06	06	001	US	NWSWSES03T04SR01EM	LA COSTA	24000	 475.00	M	20	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL			27.0	27.0		98821
USGS	373643121501101	004S001E02L001M	GW	373643	1215011	37.6118771	-121.8374555	M	S	NAD27	NAD83	06	06	001	US	SWNESWS02T04SR01EM	LA COSTA	24000	 560.00	M	20	NGVD29	18050004		S	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19560209				PST	Y	C	YYYYNYNN	N100CACSTL			255	255		98821
USGS	373645121510001	004S001E03K002M	GW	373645	1215100	37.61243275	-121.851067	M	S	NAD27	NAD83	06	06	001	US	SWNWSES03T04SR01EM	LA COSTA	24000	 520.00	M	20	NGVD29	18050004		H	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19781107				PST	Y	C	YYNYNYNN	N100CACSTL			200	200		98821
USGS	373646122042701	004S002W03L001M	GW	373646	1220427	37.61277778	-122.0741667	G	5	NAD83	NAD83	06	06	001	US		NEWARK	  24000	 10.8	D	 .2	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19881004	20020322			PST	Y	C	YY   Y	N100CACSTL			452	473	A	470659600
USGS	373647121510201	004S001E03L001M	GW	373647	1215102	37.61298829	-121.8516227	M	S	NAD27	NAD83	06	06	001	US	SENESWS03T04SR01EM	LA COSTA	24000	 480.00	M	20	NGVD29	18050004		C	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL			32.0	32.0		98821
USGS	373648122023601	004S002W02H001M	GW	373648	1220236	37.6133333	-122.0433333	G	5	NAD83	NAD83	06	06	001	US		NEWARK	  24000	 36	D	0.2	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19590914	20020313			PST	Y	C	YY   Y	N100CACSTL			472	500	A	470659600
USGS	373652121505701	004S001E03K001M	GW	373652	1215057	37.6143771	-121.8502337	M	S	NAD27	NAD83	06	06	001	US	NWNWSES03T04SR01EM	LA COSTA	24000	 525.00	M	20	NGVD29	18050004		S	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19750801				PST	Y	C	YYYYNYNN	N100CACSTL			144	144		98821
USGS	373654121510201	004S001E03F001M	GW	373654	1215102	37.61493267	-121.8516227	M	S	NAD27	NAD83	06	06	001	US	SESENWS03T04SR01EM	LA COSTA	24000	 520.00	M	20	NGVD29	18050004		S	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19680427				PST	Y	U	YYYYNYNN	N100CACSTL			184	184		98821
USGS	373656121505601	004S001E03G001M	GW	373656	1215056	37.61548819	-121.8499559	M	S	NAD27	NAD83	06	06	001	US	SWSWNES03T04SR01EM	LA COSTA	24000	 525.00	M	20	NGVD29	18050004		S	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610819				PST	Y	C	YYYYNYNN	N100CACSTL			122	123		98821
USGS	373700121505601	004S001E03G002M	GW	373700	1215056	37.61659927	-121.8499559	M	S	NAD27	NAD83	06	06	001	US	SWSWNES03T04SR01EM	LA COSTA	24000	 530.00	M	20	NGVD29	18050004		S	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770501				PST	Y	C	YYYYNYNN	N100CACSTL			153	153		98821
USGS	373700122052301	004S002W04F006M	GW	373702.1	1220522.5	37.61725	-122.0895833	G	5	NAD83	NAD83	06	06	001	US		NEWARK	  24000	 10.3	D	 .2	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19920609				PST	Y	M	YYNNNYNN	N100CACSTL			534	555	R	967759600
USGS	373702122052201	004S002W04F003M	GW	373702.2	1220522.4	37.61727778	-122.0895556	D	1	NAD83	NAD83	06	06	001	US		NEWARK	  24000	 10.0	D	 .2	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19910823				PST	Y	C	YY   Y	N100CACSTL			550	645	D	470659600
USGS	373708122055101	004S002W04E001M	GW	373708	1220551	37.61888889	-122.0975	G	5	NAD83	NAD83	06	06	001	US		Newark	  24000	 9.7	D	 .2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	199901	20020307			PST	Y	C	YY   Y	N100CACSTL			535	650	O	470659600
USGS	373717122031901	ALAMEDA C TRIB CANAL A HUNTWOOD AVE A HAYWARD CA	ST-CA	373717	1220319	37.6213223	-122.0563513	M	S	NAD27	NAD83	06	06	001	US		NEWARK	  24000	 10	M	  5	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470600102
USGS	373728122041401	WARD C A FOLSOM AVE A HAYWARD CA	ST	373728	1210414	37.62437509	-121.0716019	M	S	NAD27	NAD83	06	06	001	US		NEWARK	  24000	 10	M	  5	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470600102
USGS	373729122074501	003S003W36R002M	GW	373729	1220745	37.6247222	-122.1291667	M	5	NAD83	NAD83	06	06	001	US		REDWOOD POINT, CA	  24000	 4.2	M	2.5	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19490822	20021103			PST	Y	C	YY   Y	N100CACSTL			101.7	265	A	967759600
USGS	373729122074502	003S003W36R003M	GW	373729	1220745	37.6247222	-122.1291667	M	5	NAD83	NAD83	06	06	001	US		REDWOOD POINT, CA	  24000	 4	M	2.5	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19570909	20021113			PST	Y	C	YY   Y	N100CACSTL			360	360	D	967759600
USGS	373733122025901	003S002W35J011M	GW	373733.5	1220259.7	37.6259722	-122.0499167	G	5	NAD83	NAD83	06	06	001	US		HAYWARD, CA	  24000	 13	M	2.5	NGVD29			V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19981020	20021113			PST	Y	C	YY   Y	N100CACSTL			580	580	D	967759600
USGS	373734121525901	003S001E32K002M	GW	373734	1215259	37.6260436	-121.8841237	M	S	NAD27	NAD83	06	06	001	US		DUBLIN	24000	 291.50	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19550504				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		150	150		CA-1-370M
USGS	373737121525501	003S001E32K004M	GW	373737	1215255	37.6268769	-121.8830126	M	S	NAD27	NAD83	06	06	001	US		DUBLIN	24000	 279.00	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610314				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		45.0	50.0		CA-1-370M
USGS	373744121453001	003S002E33K001M	GW	373744	1214530	37.62882048	-121.7593974	M	S	NAD27	NAD83	06	06	001	US	NWNWSES33 T 3S R 2E M	LIVERMORE	24000	 540.70	L	.1	NGVD29	18050004		T	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751120				PST	Y	C	YYNYNYNN	N100CACSTL	112LVRM		15.0			CA-9-358M
USGS	373745121454201	003S002E33L001M	GW	373745	1214542	37.62909827	-121.7627309	M	S	NAD27	NAD83	06	06	001	US	SWSENWS33 T 3S R 2E M	LIVERMORE	24000	 551.30	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770729				PST	Y	C	YYNYNYNN	N100CACSTL	112LVRM		16.0	25.0		CA-9-358M
USGS	373747121452501	003S002E33G001M	GW	373747	1214525	37.62965378	-121.7580085	M	S	NAD27	NAD83	06	06	001	US	SESWNES33 T 3S R 2E M	LIVERMORE	24000	 509.10	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751120				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		17.0			CA-9-358M
USGS	373748121453301	003S002E33G002M	GW	373748	1214533	37.62993157	-121.7602308	M	S	NAD27	NAD83	06	06	001	US	S33 T 3S R 2E M	LIVERMORE	24000	 523.30	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770729				PST	Y	C	YYNYNYNN	N100CACSTL	112LVRM		15.0			CA-9-358M
USGS	373754121452801	003S002E33G003M	GW	373754	1214528	37.63159818	-121.7588418	M	S	NAD27	NAD83	06	06	001	US	S33 T 3S R 2E M	LIVERMORE	24000	 523.10	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770729				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		14.0	14.0		CA-9-358M
USGS	373754122123901	SAN FRANCISCO BAY ST AC12 NR JOHNSON LNDG CA	ES	373754	1221239	37.63159955	-122.211911	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO	  24000	 0	M	  1	NGVD29			O	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19890905			PST	Y		NNNNNNNN							470647500
USGS	373756121530601	003S001E32G002M	GW	373756	1215306	37.6321545	-121.8860682	M	S	NAD27	NAD83	06	06	001	US	SESWNES32 T 3S R 1E M	DUBLIN	24000	 294.00	L	.1	NGVD29	18050004		P	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751118				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		40.0			CA-9-358M
USGS	373759122064901	003S002W32D002M	GW	373759.2	1220649.5	37.6331111	-122.11375	D	1	NAD83	NAD83	06	06	001	US		Hayward	  24000	 21.06	D	0.2	NGVD29			V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	195706	20020724			PST	Y	C	YY   Y	N100CACSTL		C	550	560	A	967759600
USGS	373811122080101	003S002W25R003M	GW	373810.68	1220800.83	37.6363	-122.1335639	G	F	NAD83	NAD83	06	06	001	US				 12.10	L	020	NAVD88				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19990129			PST	Y	C	YYNNNNNN	N100CACSTL						470653600
USGS	373817121531301	003S001E29P002M	GW	373817	1215313	37.63798766	-121.8880127	M	S	NAD27	NAD83	06	06	001	US	SESESWS29 T 3S R 1E M	DUBLIN	24000	 299.50	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751119				PST	Y	C	YYNYNYNN	N9999OTHER	110ALVM		42.0			CA-9-358M
USGS	373818121424001	003S002E25M003M	GW	373818	1214240	37.63826454	-121.7121737	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL	112LVRM		175			
USGS	373818121521001	003S001E28P081M	GW	373818	1215210	37.6382653	-121.8705121	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL						
USGS	373822121352001	003S003E25J001M	GW	373822	1213520	37.6393754	-121.5899475	M	S	NAD27	NAD83	06	06	001	US				 618.00	M	5.	NGVD29	18040003		U	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNNNYNN	N9999OTHER						
USGS	373823122065901	003S002W30R014M	GW	373823.07	1220659.01	37.63974167	-122.1163917	G	F	NAD83	NAD83	06	06	001	US				 31.70	M	020	NAVD88				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19990129			PST	Y	C	YYNNNNNN	N100CACSTL						470653600
USGS	373829121523001	003S001E28L001M	GW	373829	1215230	37.6413208	-121.8760679	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL						
USGS	373832122064801	003S002W29L006M	GW	373832.7	1220648.3	37.64241667	-122.1134167	D	5	NAD83	NAD83	06	06	001	US		HAYWARD	  24000	 40	N	2.5	NGVD29			V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19990907	20070619			PST	Y	C	YY   Y	N100CACSTL			600	670	D	967759600
USGS	373834121534301	003S001E29M004M	GW	373834	1215343	37.64270976	-121.8963463	M	S	NAD27	NAD83	06	06	001	US	NWNWSWS29 T 3S R 1E M	DUBLIN	24000	 308.20	L	0.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751023				PST	Y	C	YYNYNYNN	N9999OTHER	110ALVM		57.0	57.0		CA-9-358M
USGS	373834122095801	SAN FRANCISCO BAY ST AC8 NR HAYWARD LNDG CA	ES	373834	1220958	37.6427103	-122.1671877	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO	  24000	 0	M	  1	NGVD29			O	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19890905			PST	Y		NNNNNNNN							470647500
USGS	373837121425701	003S002E26J002M	GW	373837	1214257	37.64354219	-121.716896	M	S	NAD27	NAD83	06	06	001	US	NWNESES26 T 36S R 2E M	ALTAMONT	24000	 687.20	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771005				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		44.0			CA-9-358M
USGS	373837121562401	PRECIP SITE A USGS SEISMOGRAPH SITE A SUNOL RIDGE	AT	373837	1215624	37.6436111	-121.94	M	S	NAD83	NAD83	06	06	001	US		DUBLIN	  24000	 1810	M	 20	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470653600
USGS	373840121532901	003S001E29E003M	GW	373840.0	1215334.9	37.64444444	-121.8930278	G	5	NAD83	NAD83	06	06	001	US	SESWNWS29 T 3S R 1E M	DUBLIN	  24000	 312.80	L	 .1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19600729	20080825			PST	Y	C	YYYYNYNN	N9999OTHER	110ALVM	X	113	155	D	CA-9-358M
USGS	373840122072901	003S002W30G005M	GW	373840.01	1220728.54	37.6443797	-122.1256699	S	F	NAD27	NAD83	06	06	001	US		HAYWARD	  24000	 34.63	M	 20	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19990128			PST	Y	C	YYNNNNNN	N100CACSTL						
USGS	373841121535801	003S001E30G003M	GW	373841	1215358	37.64465416	-121.900513	M	S	NAD27	NAD83	06	06	001	US	SESWNES30 T 3S R 1E M	DUBLIN	24000	 333.40	L	.1	NGVD29	18050004		P	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19760615				PST	Y	C	YYNYNYNN	N9999OTHER	110ALVM		61.3	62.0		CA-9-358M
USGS	373841122062001	003S002W29F004M	GW	373841	1220620	37.6446547	-122.1066304	M	S	NAD27	NAD83	06	06	001	US	S29 T3S R2W M	HAYWARD	24000	 40.00	M	5	NGVD29	18050004		F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	1958				PST	Y	C	YYNNNYYN	N100CACSTL			120	120		0479200205
